ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,SJMN91-06184088,NAIVE.TXT,0.35238,0.33036,0.34101,1
ROUGE-1,AP881104-0268,NAIVE.TXT,0.44444,0.33103,0.37945,1
ROUGE-1,AP900714-0029,NAIVE.TXT,0.59048,0.36047,0.44765,1
ROUGE-1,WSJ910627-0102,NAIVE.TXT,0.26786,0.5,0.34884,1
ROUGE-1,AP880316-0208,NAIVE.TXT,0.63393,0.4702,0.53992,1
ROUGE-1,AP900418-0106,NAIVE.TXT,0.375,0.47561,0.41935,1
ROUGE-1,SJMN91-06187248,NAIVE.TXT,0.29703,0.34091,0.31746,1
ROUGE-1,SJMN91-06193239,NAIVE.TXT,0.44,0.24176,0.31206,1
ROUGE-1,AP890404-0260,NAIVE.TXT,0.48624,0.26768,0.34528,1
ROUGE-1,SJMN91-06164066,NAIVE.TXT,0.34653,0.22876,0.27559,1
ROUGE-1,AP880911-0024,NAIVE.TXT,0.51807,0.34959,0.41748,1
ROUGE-1,WSJ891012-0091,NAIVE.TXT,0.25688,0.34146,0.29319,1
ROUGE-1,AP880714-0187,NAIVE.TXT,0.38614,0.20745,0.2699,1
ROUGE-1,AP890401-0065,NAIVE.TXT,0.64151,0.5037,0.56432,1
ROUGE-1,SJMN91-06163095,NAIVE.TXT,0.38686,0.29775,0.33651,1
ROUGE-1,AP900514-0011,NAIVE.TXT,0.42056,0.24457,0.30928,1
ROUGE-1,AP881228-0009,NAIVE.TXT,0.5,0.28108,0.35986,1
ROUGE-1,SJMN91-06340029,NAIVE.TXT,0.33333,0.31532,0.32407,1
ROUGE-1,AP880909-0135,NAIVE.TXT,0.30476,0.17204,0.21993,1
ROUGE-1,AP900822-0016,NAIVE.TXT,0.28846,0.21127,0.2439,1
ROUGE-1,AP881007-0011,NAIVE.TXT,0.44762,0.27647,0.34182,1
ROUGE-1,AP890509-0228,NAIVE.TXT,0.17308,0.3913,0.24,1
ROUGE-1,WSJ880510-0079,NAIVE.TXT,0.16832,0.3617,0.22973,1
ROUGE-1,AP880318-0051,NAIVE.TXT,0.63793,0.37,0.46835,1
ROUGE-1,AP880513-0068,NAIVE.TXT,0.36111,0.35135,0.35616,1
