ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,SJMN91-06184088,NAIVE.TXT,0.60952,0.32161,0.42105,1
ROUGE-1,AP881104-0268,NAIVE.TXT,0.34259,0.28682,0.31224,1
ROUGE-1,AP900714-0029,NAIVE.TXT,0.48571,0.24286,0.32381,1
ROUGE-1,WSJ910627-0102,NAIVE.TXT,0.1875,0.38182,0.2515,1
ROUGE-1,AP880316-0208,NAIVE.TXT,0.6875,0.5461,0.6087,1
ROUGE-1,AP900418-0106,NAIVE.TXT,0.39423,0.34454,0.36771,1
ROUGE-1,SJMN91-06187248,NAIVE.TXT,0.33663,0.26562,0.29694,1
ROUGE-1,SJMN91-06193239,NAIVE.TXT,0.49,0.32237,0.38889,1
ROUGE-1,AP890404-0260,NAIVE.TXT,0.3945,0.23757,0.29655,1
ROUGE-1,SJMN91-06164066,NAIVE.TXT,0.29703,0.22222,0.25424,1
ROUGE-1,AP880911-0024,NAIVE.TXT,0.57831,0.35556,0.44037,1
ROUGE-1,WSJ891012-0091,NAIVE.TXT,0.25688,0.25455,0.25571,1
ROUGE-1,AP880714-0187,NAIVE.TXT,0.44554,0.19149,0.26786,1
ROUGE-1,AP890401-0065,NAIVE.TXT,0.59434,0.46324,0.52066,1
ROUGE-1,SJMN91-06163095,NAIVE.TXT,0.39416,0.31765,0.35179,1
ROUGE-1,AP900514-0011,NAIVE.TXT,0.43925,0.23858,0.30921,1
ROUGE-1,AP881228-0009,NAIVE.TXT,0.42308,0.2,0.2716,1
ROUGE-1,SJMN91-06340029,NAIVE.TXT,0.3619,0.28788,0.32068,1
ROUGE-1,AP880909-0135,NAIVE.TXT,0.30476,0.17582,0.223,1
ROUGE-1,AP900822-0016,NAIVE.TXT,0.35577,0.27206,0.30833,1
ROUGE-1,AP881007-0011,NAIVE.TXT,0.4,0.336,0.36522,1
ROUGE-1,AP890509-0228,NAIVE.TXT,0.32692,0.24113,0.27755,1
ROUGE-1,WSJ880510-0079,NAIVE.TXT,0.16832,0.35417,0.22819,1
ROUGE-1,AP880318-0051,NAIVE.TXT,0.55172,0.35955,0.43537,1
ROUGE-1,AP880513-0068,NAIVE.TXT,0.34259,0.38947,0.36453,1
ROUGE-1,WSJ880919-0094,NAIVE.TXT,0.39655,0.25275,0.30872,1
ROUGE-1,WSJ910822-0021,NAIVE.TXT,0.50485,0.31902,0.39098,1
ROUGE-1,WSJ870922-0050,NAIVE.TXT,0.32353,0.27966,0.3,1
ROUGE-1,AP900622-0121,NAIVE.TXT,0.50485,0.39394,0.44255,1
ROUGE-1,SJMN91-06339168,NAIVE.TXT,0.36275,0.31356,0.33636,1
ROUGE-1,WSJ910702-0086,NAIVE.TXT,0.35577,0.29365,0.32174,1
ROUGE-1,SJMN91-06031281,NAIVE.TXT,0.18812,0.23171,0.20765,1
ROUGE-1,AP890527-0001,NAIVE.TXT,0.41,0.38318,0.39614,1
ROUGE-1,AP900319-0118,NAIVE.TXT,0.71,0.53788,0.61207,1
ROUGE-1,FT921-2956,NAIVE.TXT,0.5283,0.21875,0.30939,1
ROUGE-1,WSJ910405-0160,NAIVE.TXT,0.41837,0.33884,0.37443,1
ROUGE-1,FT944-5494,NAIVE.TXT,0.3945,0.3007,0.34127,1
ROUGE-1,AP890123-0150,NAIVE.TXT,0.38393,0.33333,0.35685,1
ROUGE-1,AP900107-0033,NAIVE.TXT,0.30841,0.27273,0.28947,1
ROUGE-1,SJMN91-06340155,NAIVE.TXT,0.46078,0.29936,0.36293,1
ROUGE-1,SJMN91-06294205,NAIVE.TXT,0.33645,0.21429,0.26182,1
ROUGE-1,AP880622-0262,NAIVE.TXT,0.35238,0.296,0.32174,1
ROUGE-1,AP890702-0030,NAIVE.TXT,0.56701,0.40441,0.4721,1
ROUGE-1,AP900713-0083,NAIVE.TXT,0.53271,0.32203,0.40141,1
ROUGE-1,SJMN91-06130055,NAIVE.TXT,0.65385,0.46897,0.54618,1
ROUGE-1,SJMN91-06132118,NAIVE.TXT,0.44118,0.32847,0.37657,1
ROUGE-1,SJMN91-06165257,NAIVE.TXT,0.47619,0.34722,0.40161,1
ROUGE-1,FT941-1163,NAIVE.TXT,0.35088,0.27027,0.30534,1
ROUGE-1,WSJ870325-0008,NAIVE.TXT,0.4381,0.34586,0.38655,1
ROUGE-1,AP901027-0086,NAIVE.TXT,0.6789,0.47742,0.56061,1
ROUGE-1,SJMN91-06015144,NAIVE.TXT,?,?,0,0
ROUGE-1,WSJ871022-0085,NAIVE.TXT,0.37143,0.25161,0.3,1
ROUGE-1,AP891005-0230,NAIVE.TXT,0.70909,0.42857,0.53425,1
ROUGE-1,AP900323-0036,NAIVE.TXT,0.35714,0.27972,0.31373,1
ROUGE-1,SJMN91-06067141,NAIVE.TXT,0.46296,0.20661,0.28571,1
ROUGE-1,FT934-10679,NAIVE.TXT,0.50459,0.28947,0.36789,1
