ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,SJMN91-06184088,NAIVE.TXT,0.10476,0.31429,0.15714,1
ROUGE-1,AP881104-0268,NAIVE.TXT,0.48148,0.35862,0.41107,1
ROUGE-1,AP900714-0029,NAIVE.TXT,0.49524,0.32704,0.39394,1
ROUGE-1,WSJ910627-0102,NAIVE.TXT,0.38393,0.47778,0.42574,1
ROUGE-1,AP880316-0208,NAIVE.TXT,0.4375,0.46226,0.44954,1
ROUGE-1,AP900418-0106,NAIVE.TXT,0.44231,0.43396,0.4381,1
ROUGE-1,SJMN91-06187248,NAIVE.TXT,0.38614,0.2549,0.30709,1
ROUGE-1,SJMN91-06193239,NAIVE.TXT,0.41,0.28671,0.33745,1
ROUGE-1,AP890404-0260,NAIVE.TXT,0.43119,0.33099,0.3745,1
ROUGE-1,SJMN91-06164066,NAIVE.TXT,0.35644,0.20809,0.26277,1
ROUGE-1,AP880911-0024,NAIVE.TXT,0.66265,0.41045,0.50691,1
ROUGE-1,WSJ891012-0091,NAIVE.TXT,0.30275,0.40741,0.34737,1
ROUGE-1,AP880714-0187,NAIVE.TXT,0.54455,0.18033,0.27094,1
ROUGE-1,AP890401-0065,NAIVE.TXT,0.48113,0.42857,0.45333,1
ROUGE-1,SJMN91-06163095,NAIVE.TXT,0.24818,0.33663,0.28571,1
ROUGE-1,AP900514-0011,NAIVE.TXT,0.43925,0.25967,0.32639,1
ROUGE-1,AP881228-0009,NAIVE.TXT,0.50962,0.29944,0.37722,1
ROUGE-1,SJMN91-06340029,NAIVE.TXT,0.2381,0.18519,0.20833,1
ROUGE-1,AP880909-0135,NAIVE.TXT,0.26667,0.21053,0.23529,1
ROUGE-1,AP900822-0016,NAIVE.TXT,0.13462,0.16471,0.14815,1
ROUGE-1,AP881007-0011,NAIVE.TXT,0.44762,0.34058,0.38683,1
ROUGE-1,AP890509-0228,NAIVE.TXT,0.28846,0.36585,0.32258,1
ROUGE-1,WSJ880510-0079,NAIVE.TXT,0.14851,0.34884,0.20833,1
ROUGE-1,AP880318-0051,NAIVE.TXT,0.52586,0.4094,0.46038,1
ROUGE-1,AP880513-0068,NAIVE.TXT,0.4537,0.35252,0.39676,1
ROUGE-1,WSJ880919-0094,NAIVE.TXT,0.43966,0.34694,0.38783,1
ROUGE-1,WSJ910822-0021,NAIVE.TXT,0.14563,0.44118,0.21898,1
