ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,WSJ910702-0086,NAIVE.TXT,0.52885,0.23504,0.32544,1
ROUGE-1,SJMN91-06031281,NAIVE.TXT,0.34653,0.21472,0.26515,1
ROUGE-1,AP890527-0001,NAIVE.TXT,0.4,0.3252,0.35874,1
ROUGE-1,AP900319-0118,NAIVE.TXT,0.68,0.45946,0.54839,1
ROUGE-1,FT921-2956,NAIVE.TXT,0.42453,0.16071,0.23316,1
ROUGE-1,WSJ910405-0160,NAIVE.TXT,0.32653,0.25397,0.28571,1
ROUGE-1,FT944-5494,NAIVE.TXT,0.45872,0.27473,0.34364,1
ROUGE-1,AP890123-0150,NAIVE.TXT,0.28571,0.22069,0.24903,1
ROUGE-1,AP900107-0033,NAIVE.TXT,0.33645,0.25899,0.29268,1
ROUGE-1,SJMN91-06340155,NAIVE.TXT,0.47059,0.25806,0.33333,1
ROUGE-1,SJMN91-06294205,NAIVE.TXT,0.64486,0.25275,0.36316,1
ROUGE-1,AP880622-0262,NAIVE.TXT,0.49524,0.34667,0.40784,1
ROUGE-1,AP890702-0030,NAIVE.TXT,0.60825,0.3758,0.46457,1
ROUGE-1,AP900713-0083,NAIVE.TXT,0.48598,0.35135,0.40784,1
ROUGE-1,SJMN91-06130055,NAIVE.TXT,0.52885,0.55556,0.54187,1
ROUGE-1,SJMN91-06132118,NAIVE.TXT,0.41176,0.26923,0.32558,1
ROUGE-1,SJMN91-06165257,NAIVE.TXT,0.58095,0.32275,0.41497,1
ROUGE-1,FT941-1163,NAIVE.TXT,0.35088,0.199,0.25397,1
ROUGE-1,WSJ870325-0008,NAIVE.TXT,0.37143,0.31452,0.34061,1
ROUGE-1,AP901027-0086,NAIVE.TXT,0.42202,0.3622,0.38983,1
ROUGE-1,SJMN91-06015144,NAIVE.TXT,?,?,0,0
ROUGE-1,WSJ871022-0085,NAIVE.TXT,0.28571,0.2521,0.26786,1
ROUGE-1,AP891005-0230,NAIVE.TXT,0.67273,0.41111,0.51034,1
ROUGE-1,AP900323-0036,NAIVE.TXT,0.26786,0.29703,0.28169,1
ROUGE-1,SJMN91-06067141,NAIVE.TXT,0.19444,0.25926,0.22222,1
ROUGE-1,FT934-10679,NAIVE.TXT,0.40367,0.25434,0.31206,1
ROUGE-1,AP900207-0041,NAIVE.TXT,0.67961,0.32558,0.44025,1
ROUGE-1,AP900724-0207,NAIVE.TXT,0.39815,0.43434,0.41546,1
ROUGE-1,WSJ871109-0152,NAIVE.TXT,0.39785,0.27407,0.32456,1
ROUGE-1,AP881206-0232,NAIVE.TXT,0.64486,0.55645,0.5974,1
ROUGE-1,AP890623-0230,NAIVE.TXT,0.39252,0.28571,0.33071,1
ROUGE-1,AP900622-0025,NAIVE.TXT,0.51456,0.36301,0.4257,1
ROUGE-1,AP901027-0090,NAIVE.TXT,0.3964,0.2973,0.33977,1
ROUGE-1,SJMN91-06164150,NAIVE.TXT,0.28846,0.2381,0.26087,1
ROUGE-1,AP890811-0011,NAIVE.TXT,0.42991,0.26136,0.32509,1
ROUGE-1,WSJ910620-0075,NAIVE.TXT,0.57732,0.34356,0.43077,1
ROUGE-1,AP900219-0037,NAIVE.TXT,0.29245,0.39744,0.33696,1
ROUGE-1,WSJ910516-0166,NAIVE.TXT,?,?,0,0
ROUGE-1,AP890406-0216,NAIVE.TXT,0.55172,0.46377,0.50394,1
ROUGE-1,SJMN91-06080232,NAIVE.TXT,0.33333,0.25926,0.29167,1
ROUGE-1,AP890116-0148,NAIVE.TXT,0.42157,0.33077,0.37069,1
ROUGE-1,WSJ920214-0040,NAIVE.TXT,0.44118,0.225,0.29801,1
ROUGE-1,SJMN91-06324032,NAIVE.TXT,0.53153,0.41844,0.46825,1
ROUGE-1,SJMN91-06170171,NAIVE.TXT,0.05607,0.25,0.0916,1
ROUGE-1,WSJ910517-0205,NAIVE.TXT,0.29907,0.1448,0.19512,1
ROUGE-1,FT921-12198,NAIVE.TXT,0.41905,0.31884,0.36214,1
ROUGE-1,WSJ870611-0085,NAIVE.TXT,?,?,0,0
ROUGE-1,SJMN91-06290185,NAIVE.TXT,0,0,0,1
ROUGE-1,WSJ900426-0110,NAIVE.TXT,0.36283,0.37273,0.36771,1
ROUGE-1,AP900911-0198,NAIVE.TXT,0.41509,0.24309,0.30662,1
ROUGE-1,WSJ870612-0139,NAIVE.TXT,0.37273,0.31298,0.34025,1
ROUGE-1,AP891005-0216,NAIVE.TXT,0.25,0.19084,0.21645,1
ROUGE-1,WSJ900809-0022,NAIVE.TXT,0.33028,0.15451,0.21053,1
ROUGE-1,WSJ910702-0078,NAIVE.TXT,0.17699,0.25974,0.21053,1
ROUGE-1,AP900712-0206,NAIVE.TXT,0.46667,0.30061,0.36567,1
ROUGE-1,WSJ870608-0066,NAIVE.TXT,0.43878,0.28859,0.34818,1
ROUGE-1,SJMN91-06267062,NAIVE.TXT,0.27451,0.25455,0.26415,1
ROUGE-1,AP880728-0192,NAIVE.TXT,0.43878,0.28477,0.34538,1
ROUGE-1,AP890308-0099,NAIVE.TXT,0.56522,0.31553,0.40498,1
ROUGE-1,WSJ870702-0104,NAIVE.TXT,0.54808,0.25333,0.3465,1
ROUGE-1,FT924-4821,NAIVE.TXT,0.72897,0.28571,0.41053,1
ROUGE-1,AP881027-0166,NAIVE.TXT,0.52427,0.28125,0.3661,1
ROUGE-1,AP891101-0150,NAIVE.TXT,0.46939,0.40351,0.43396,1
ROUGE-1,WSJ900530-0112,NAIVE.TXT,0.30172,0.4023,0.34483,1
ROUGE-1,AP900530-0042,NAIVE.TXT,0.5098,0.32911,0.4,1
ROUGE-1,SJMN91-06165101,NAIVE.TXT,0.50943,0.29508,0.3737,1
ROUGE-1,AP890909-0143,NAIVE.TXT,0.37615,0.22404,0.28082,1
