ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,SJMN91-06193239,COSINE.TXT,0.37,0.27407,0.31489,1
ROUGE-1,AP890404-0260,COSINE.TXT,0.3578,0.28467,0.31707,1
ROUGE-1,SJMN91-06164066,COSINE.TXT,0.39604,0.30769,0.34632,1
ROUGE-1,WSJ891012-0091,COSINE.TXT,0.3945,0.44792,0.41951,1
ROUGE-1,AP880714-0187,COSINE.TXT,0.39604,0.24845,0.30534,1
ROUGE-1,AP890401-0065,COSINE.TXT,0.17925,0.67857,0.28358,1
ROUGE-1,SJMN91-06163095,COSINE.TXT,0.36496,0.4,0.38168,1
ROUGE-1,AP900514-0011,COSINE.TXT,0.56075,0.41958,0.48,1
ROUGE-1,AP881228-0009,COSINE.TXT,0.35577,0.25517,0.29719,1
ROUGE-1,SJMN91-06340029,COSINE.TXT,0.25714,0.20455,0.22785,1
ROUGE-1,AP880909-0135,COSINE.TXT,0.25714,0.20611,0.22881,1
ROUGE-1,AP900822-0016,COSINE.TXT,0.27885,0.2377,0.25664,1
ROUGE-1,AP881007-0011,COSINE.TXT,0.35238,0.32456,0.3379,1
ROUGE-1,AP890509-0228,COSINE.TXT,0.26923,0.21538,0.23932,1
ROUGE-1,WSJ880510-0079,COSINE.TXT,0.41584,0.53846,0.46927,1
ROUGE-1,AP880318-0051,COSINE.TXT,0.5,0.45669,0.47737,1
ROUGE-1,AP880513-0068,COSINE.TXT,0.35185,0.33628,0.34389,1
ROUGE-1,WSJ880919-0094,COSINE.TXT,0.37069,0.29861,0.33077,1
ROUGE-1,WSJ910822-0021,COSINE.TXT,0.23301,0.36364,0.28402,1
ROUGE-1,WSJ870922-0050,COSINE.TXT,0.40196,0.35652,0.37788,1
ROUGE-1,AP900622-0121,COSINE.TXT,0.40777,0.43299,0.42,1
ROUGE-1,SJMN91-06339168,COSINE.TXT,0.39216,0.22472,0.28571,1
ROUGE-1,WSJ910702-0086,COSINE.TXT,0.38462,0.34783,0.3653,1
ROUGE-1,SJMN91-06031281,COSINE.TXT,0.27723,0.25455,0.2654,1
ROUGE-1,AP890527-0001,COSINE.TXT,0.52,0.45614,0.48598,1
ROUGE-1,AP900319-0118,COSINE.TXT,0.6,0.58824,0.59406,1
ROUGE-1,FT921-2956,COSINE.TXT,0.5,0.31176,0.38406,1
ROUGE-1,WSJ910405-0160,COSINE.TXT,0.30612,0.28846,0.29703,1
