ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP900418-0106,COSINE.TXT,0.43269,0.40541,0.4186,1
ROUGE-1,SJMN91-06187248,COSINE.TXT,0.37624,0.27941,0.32068,1
ROUGE-1,SJMN91-06193239,COSINE.TXT,0.44,0.34109,0.38428,1
ROUGE-1,AP890404-0260,COSINE.TXT,0.44037,0.32432,0.37354,1
ROUGE-1,SJMN91-06164066,COSINE.TXT,0.35644,0.27068,0.30769,1
ROUGE-1,WSJ891012-0091,COSINE.TXT,0.21101,0.31944,0.25414,1
ROUGE-1,AP880714-0187,COSINE.TXT,0.37624,0.25503,0.304,1
ROUGE-1,AP890401-0065,COSINE.TXT,0.26415,0.71795,0.38621,1
ROUGE-1,SJMN91-06163095,COSINE.TXT,0.33577,0.38983,0.36078,1
ROUGE-1,AP900514-0011,COSINE.TXT,0.38318,0.36283,0.37273,1
ROUGE-1,AP881228-0009,COSINE.TXT,0.38462,0.28169,0.3252,1
ROUGE-1,SJMN91-06340029,COSINE.TXT,0.28571,0.2027,0.23715,1
ROUGE-1,AP880909-0135,COSINE.TXT,0.25714,0.20611,0.22881,1
ROUGE-1,AP900822-0016,COSINE.TXT,0.30769,0.24615,0.2735,1
ROUGE-1,AP881007-0011,COSINE.TXT,0.34286,0.34615,0.3445,1
ROUGE-1,AP890509-0228,COSINE.TXT,0.25,0.22807,0.23853,1
ROUGE-1,WSJ880510-0079,COSINE.TXT,0.36634,0.52857,0.43275,1
ROUGE-1,AP880318-0051,COSINE.TXT,0.37931,0.46316,0.41706,1
ROUGE-1,AP880513-0068,COSINE.TXT,0.46296,0.4065,0.4329,1
ROUGE-1,WSJ880919-0094,COSINE.TXT,0.36207,0.28,0.31579,1
ROUGE-1,WSJ910822-0021,COSINE.TXT,0.24272,0.31646,0.27473,1
ROUGE-1,WSJ870922-0050,COSINE.TXT,0.42157,0.33077,0.37069,1
ROUGE-1,AP900622-0121,COSINE.TXT,0.42718,0.47826,0.45128,1
ROUGE-1,SJMN91-06339168,COSINE.TXT,0.37255,0.22892,0.28358,1
ROUGE-1,WSJ910702-0086,COSINE.TXT,0.41346,0.37069,0.39091,1
ROUGE-1,SJMN91-06031281,COSINE.TXT,0.25743,0.24074,0.2488,1
ROUGE-1,AP890527-0001,COSINE.TXT,0.48,0.4486,0.46377,1
ROUGE-1,AP900319-0118,COSINE.TXT,0.62,0.62626,0.62312,1
ROUGE-1,FT921-2956,COSINE.TXT,0.5,0.31176,0.38406,1
ROUGE-1,WSJ910405-0160,COSINE.TXT,0.34694,0.33663,0.34171,1
ROUGE-1,FT944-5494,COSINE.TXT,0.44037,0.32215,0.37209,1
ROUGE-1,AP890123-0150,COSINE.TXT,0.54464,0.43571,0.48413,1
ROUGE-1,AP900107-0033,COSINE.TXT,0.38318,0.44565,0.41206,1
ROUGE-1,SJMN91-06340155,COSINE.TXT,0.47059,0.29268,0.3609,1
ROUGE-1,SJMN91-06294205,COSINE.TXT,0.57009,0.39103,0.46388,1
ROUGE-1,AP880622-0262,COSINE.TXT,0.49524,0.42623,0.45815,1
ROUGE-1,AP890702-0030,COSINE.TXT,0.53608,0.46018,0.49524,1
ROUGE-1,AP900713-0083,COSINE.TXT,0.4486,0.46154,0.45498,1
ROUGE-1,SJMN91-06132118,COSINE.TXT,0.36275,0.28682,0.32035,1
ROUGE-1,SJMN91-06165257,COSINE.TXT,0.42857,0.33582,0.37657,1
ROUGE-1,FT941-1163,COSINE.TXT,0.33333,0.30645,0.31933,1
ROUGE-1,WSJ870325-0008,COSINE.TXT,0.30476,0.35955,0.3299,1
ROUGE-1,AP901027-0086,COSINE.TXT,0.33945,0.34906,0.34419,1
ROUGE-1,SJMN91-06015144,COSINE.TXT,?,?,0,0
ROUGE-1,WSJ871022-0085,COSINE.TXT,0.51429,0.56842,0.54,1
ROUGE-1,AP900323-0036,COSINE.TXT,0.33036,0.2327,0.27306,1
ROUGE-1,SJMN91-06067141,COSINE.TXT,0.42593,0.25137,0.31615,1
ROUGE-1,FT934-10679,COSINE.TXT,0.3211,0.29412,0.30702,1
ROUGE-1,AP900207-0041,COSINE.TXT,0.54369,0.37838,0.44622,1
ROUGE-1,AP900724-0207,COSINE.TXT,0.46296,0.37879,0.41667,1
ROUGE-1,WSJ871109-0152,COSINE.TXT,0.24731,0.36508,0.29487,1
ROUGE-1,AP881206-0232,COSINE.TXT,0.42056,0.55556,0.47872,1
ROUGE-1,AP890623-0230,COSINE.TXT,0.43925,0.2956,0.35338,1
ROUGE-1,AP900622-0025,COSINE.TXT,0.39806,0.40594,0.40196,1
ROUGE-1,AP901027-0090,COSINE.TXT,0.27027,0.26316,0.26667,1
ROUGE-1,SJMN91-06164150,COSINE.TXT,0.30769,0.33333,0.32,1
ROUGE-1,AP890811-0011,COSINE.TXT,0.29907,0.29907,0.29907,1
ROUGE-1,WSJ910620-0075,COSINE.TXT,0.38144,0.35238,0.36634,1
ROUGE-1,AP900219-0037,COSINE.TXT,0.53774,0.49565,0.51584,1
ROUGE-1,WSJ910516-0166,COSINE.TXT,?,?,0,0
ROUGE-1,AP890406-0216,COSINE.TXT,0.43966,0.41129,0.425,1
ROUGE-1,SJMN91-06080232,COSINE.TXT,0.34286,0.24828,0.288,1
ROUGE-1,AP890116-0148,COSINE.TXT,0.45098,0.37097,0.40708,1
ROUGE-1,WSJ920214-0040,COSINE.TXT,0.42157,0.27215,0.33077,1
ROUGE-1,SJMN91-06324032,COSINE.TXT,0.36036,0.28777,0.32,1
ROUGE-1,SJMN91-06170171,COSINE.TXT,0.20561,0.176,0.18966,1
ROUGE-1,WSJ910517-0205,COSINE.TXT,0.28037,0.30612,0.29268,1
ROUGE-1,FT921-12198,COSINE.TXT,0.52381,0.43307,0.47414,1
ROUGE-1,WSJ870611-0085,COSINE.TXT,?,?,0,0
ROUGE-1,SJMN91-06290185,COSINE.TXT,0.47273,0.5,0.48598,1
ROUGE-1,WSJ900426-0110,COSINE.TXT,0.19469,0.36066,0.25287,1
ROUGE-1,AP900911-0198,COSINE.TXT,0.49057,0.33987,0.40154,1
ROUGE-1,WSJ870612-0139,COSINE.TXT,0.42727,0.42727,0.42727,1
ROUGE-1,AP891005-0216,COSINE.TXT,0.42,0.32558,0.36681,1
ROUGE-1,WSJ900809-0022,COSINE.TXT,0.13761,0.34091,0.19608,1
ROUGE-1,WSJ910702-0078,COSINE.TXT,0.33628,0.43678,0.38,1
ROUGE-1,AP900712-0206,COSINE.TXT,0.37143,0.30952,0.33766,1
ROUGE-1,WSJ870608-0066,COSINE.TXT,0.12245,0.31579,0.17647,1
ROUGE-1,SJMN91-06267062,COSINE.TXT,0.44118,0.40179,0.42056,1
ROUGE-1,AP880728-0192,COSINE.TXT,0.39796,0.39,0.39394,1
ROUGE-1,AP890308-0099,COSINE.TXT,0.65217,0.53571,0.58824,1
ROUGE-1,WSJ870702-0104,COSINE.TXT,0.50962,0.36552,0.4257,1
ROUGE-1,FT924-4821,COSINE.TXT,0.52336,0.36601,0.43077,1
ROUGE-1,AP881027-0166,COSINE.TXT,0.58252,0.35294,0.43956,1
ROUGE-1,AP891101-0150,COSINE.TXT,0.40816,0.57143,0.47619,1
ROUGE-1,WSJ900530-0112,COSINE.TXT,0.19828,0.41818,0.26901,1
ROUGE-1,AP900530-0042,COSINE.TXT,0.5,0.39535,0.44156,1
ROUGE-1,SJMN91-06165101,COSINE.TXT,0.37736,0.32787,0.35088,1
ROUGE-1,AP890909-0143,COSINE.TXT,0.45872,0.32468,0.38023,1
ROUGE-1,AP900111-0061,COSINE.TXT,0.60833,0.54887,0.57708,1
ROUGE-1,SJMN91-06162192,COSINE.TXT,0.31633,0.27679,0.29524,1
ROUGE-1,WSJ870730-0117,COSINE.TXT,0.39048,0.41837,0.40394,1
ROUGE-1,AP890406-0238,COSINE.TXT,0.42105,0.51064,0.46154,1
ROUGE-1,AP890324-0005,COSINE.TXT,0.57009,0.57009,0.57009,1
ROUGE-1,AP890405-0266,COSINE.TXT,0.31532,0.25547,0.28226,1
ROUGE-1,AP900721-0110,COSINE.TXT,0.5124,0.44928,0.47876,1
